entity,entry_id,category,source,obtainable
pet,3098,Shadowlands,"Maw Assaults",true
pet,3099,Shadowlands,"Maw Assaults",true
pet,3100,"World Event",Anniversary,true
pet,3101,Shadowlands,Achievement,true
pet,3102,,,true
pet,3103,Shadowlands,"Maw Assaults",true
pet,3104,Shadowlands,Vendor,true
pet,3105,Shadowlands,Vendor,true
pet,3106,Shadowlands,Vendor,true
pet,3107,Legion,Quest,true
pet,3108,,,true
pet,3109,,,true
pet,3110,Shadowlands,"Dungeon Drop",true
pet,3111,,,true
pet,3112,,,true
pet,3113,Shadowlands,Vendor,true
pet,3114,Shadowlands,"Maw Assaults",true
pet,3115,,,true
pet,3116,Shadowlands,"Maw Assaults",true
pet,3117,Shadowlands,Rare,true
pet,3118,,,true
pet,3119,,,true
pet,3120,,,true
pet,3121,Shadowlands,Zone,true
pet,3122,Shadowlands,"Raid Drop",true
pet,3123,,,true
pet,3124,,,true
pet,3125,Shadowlands,Zone,true
pet,3126,,,true
pet,3127,Shadowlands,Quest,true
pet,3128,Shadowlands,"Raid Drop",true
pet,3129,Shadowlands,"Raid Drop",true
pet,3130,Shadowlands,Torghast,true
pet,3131,Shadowlands,"Raid Drop",true
pet,3132,Shadowlands,Achievement,true
pet,3133,Shadowlands,"Paragon Reputation",true
pet,3134,,,true
pet,3135,,,true
pet,3136,Shadowlands,Rare,true
pet,3137,Shadowlands,"Paragon Reputation",true
pet,3138,Shadowlands,Reputation,true
pet,3139,,,true
pet,3140,Shadowlands,"Paragon Reputation",true
pet,3141,,,true
pet,3153,Promotional,"Blizzard Store",true
pet,3169,Shadowlands,"Protoform Synthesis",true
pet,3170,Shadowlands,"Protoform Synthesis",true
pet,3171,Shadowlands,"Protoform Synthesis",true
pet,3172,Shadowlands,Treasure,true
pet,3173,,,true
pet,3174,Shadowlands,"Protoform Synthesis",true
pet,3175,Promotional,"Blizzard Store",true
pet,3176,Shadowlands,"Protoform Synthesis",true
pet,3177,Promotional,"Collector's Edition",true
pet,3178,Shadowlands,"Protoform Synthesis",true
pet,3179,Shadowlands,"Protoform Synthesis",true
pet,3180,,,true
pet,3181,Shadowlands,"Protoform Synthesis",true
pet,3188,"World Event",,true
pet,3189,Shadowlands,"Protoform Synthesis",true
pet,3190,,,true
pet,3191,,,true
pet,3196,,,true
pet,3197,Shadowlands,"Protoform Synthesis",true
pet,3200,,,true
pet,3201,Shadowlands,"Protoform Synthesis",true
pet,3202,,,true
pet,3203,,,true
pet,3204,Shadowlands,"Protoform Synthesis",true
pet,3205,,,true
pet,3206,,,true
pet,3207,Shadowlands,"Protoform Synthesis",true
pet,3208,,,true
pet,3209,,,true
pet,3210,,,true
pet,3211,Shadowlands,"Protoform Synthesis",true
pet,3212,,,true
pet,3213,,,true
pet,3214,,,true
pet,3215,,,true
pet,3216,,,true
pet,3217,,,true
pet,3218,,,true
pet,3219,,,true
pet,3220,Shadowlands,"Protoform Synthesis",true
pet,3221,Shadowlands,Achievement,true
pet,3222,Shadowlands,"Protoform Synthesis",true
pet,3223,Shadowlands,"Protoform Synthesis",true
pet,3224,Shadowlands,"Protoform Synthesis",true
pet,3225,Shadowlands,"Protoform Synthesis",true
pet,3226,Shadowlands,"Protoform Synthesis",true
pet,3227,Shadowlands,"Protoform Synthesis",true
pet,3229,Shadowlands,"Protoform Synthesis",true
pet,3230,Shadowlands,"Protoform Synthesis",true
pet,3231,Shadowlands,"Protoform Synthesis",true
pet,3232,Shadowlands,"Protoform Synthesis",true
pet,3233,Shadowlands,"Protoform Synthesis",true
pet,3234,Shadowlands,"Protoform Synthesis",true
pet,3235,Shadowlands,"Protoform Synthesis",true
pet,3236,Promotional,"Warcraft Rumble",true
pet,3237,Shadowlands,Quest,true
pet,3242,,,true
pet,3243,"Past Limited Time","Trading Post Originals",true
pet,3244,"Past Limited Time","Trading Post Originals",true
pet,3245,"World Event","Children's Week",true
pet,3247,Shadowlands,Vendor,true
pet,3248,Promotional,Support-A-Streamer,true
pet,3249,Promotional,"Blizzard Store",true
pet,3250,"Past Limited Time","Trading Post Originals",true
pet,3251,"Past Limited Time","Trading Post Originals",true
pet,3252,"Past Limited Time","Trading Post Originals",true
pet,3253,Promotional,"Blizzard Store",true
pet,3254,Promotional,Support-A-Streamer,true
pet,3255,"Past Limited Time","Trading Post Originals",true
pet,3256,Profession,Jewelcrafting,true
pet,3259,Dragonflight,Vendor,true
pet,3260,,,true
pet,3261,Dragonflight,"The Forbidden Reach",true
pet,3262,,Collect,true
pet,3263,,Collect,true
pet,3264,,Collect,true
pet,3265,,Collect,true
pet,3266,,,true
pet,3269,Dragonflight,Treasure,true
pet,3270,Dragonflight,"Pet Charm",true
pet,3272,,,true
pet,3273,,,true
pet,3274,Profession,Blacksmithing,true
pet,3275,Dragonflight,Treasure,true
pet,3276,,,true
pet,3277,,,true
pet,3278,Dragonflight,"Pet Charm",true
pet,3279,Dragonflight,Achievement,true
pet,3280,,,true
pet,3281,,,true
pet,3282,,,true
pet,3283,,,true
pet,3284,Dragonflight,Renown,true
pet,3285,Dragonflight,"The Forbidden Reach",true
pet,3286,Dragonflight,Quest,true
pet,3287,Dragonflight,Vendor,true
pet,3288,,,true
pet,3289,Dragonflight,"Storm Events",true
pet,3290,Dragonflight,"Zskera Vaults",true
pet,3291,Dragonflight,"The Forbidden Reach",true
pet,3292,Dragonflight,Quest,true
pet,3293,Dragonflight,"The Forbidden Reach",true
pet,3294,Dragonflight,Achievement,true
pet,3295,,,true
pet,3296,,,true
pet,3297,"Past Limited Time","Trading Post Originals",true
pet,3299,Dragonflight,"Storm Events",true
pet,3300,,,true
pet,3301,,,true
pet,3302,Dragonflight,Quest,true
pet,3303,Dragonflight,Vendor,true
pet,3306,Profession,Engineering,true
pet,3307,,,true
pet,3309,Dragonflight,Treasure,true
pet,3310,Dragonflight,"Storm Events",true
pet,3311,Dragonflight,"Grand Hunt",true
pet,3313,,,true
pet,3316,Dragonflight,Quest,true
pet,3317,Dragonflight,Renown,true
pet,3318,,,true
pet,3319,Dragonflight,Quest,true
pet,3320,,,true
pet,3321,Dragonflight,Treasure,true
pet,3322,,,true
pet,3323,Dragonflight,"Zskera Vaults",true
pet,3325,Dragonflight,"Grand Hunt",true
pet,3326,Dragonflight,Renown,true
pet,3327,,,true
pet,3328,,,true
pet,3329,,,true
pet,3330,Dragonflight,Vendor,true
pet,3331,Dragonflight,"Zskera Vaults",true
pet,3332,Dragonflight,"Zskera Vaults",true
pet,3333,Dragonflight,"Zskera Vaults",true
pet,3334,Dragonflight,Vendor,true
pet,3335,,,true
pet,3336,,,true
pet,3338,Dragonflight,Treasure,true
pet,3342,Dragonflight,Quest,true
pet,3344,Profession,Jewelcrafting,true
pet,3345,Profession,Jewelcrafting,true
pet,3346,Profession,Jewelcrafting,true
pet,3347,Profession,Jewelcrafting,true
pet,3348,Dragonflight,"Pre-Launch Event",true
pet,3350,Dragonflight,Quest,true
pet,3351,,,true
pet,3352,,,true
pet,3353,,,true
pet,3354,,,true
pet,3355,Dragonflight,"Storm Events",true
pet,3356,,,true
pet,3357,,,true
pet,3358,,,true
pet,3359,Dragonflight,Treasure,true
pet,3360,Dragonflight,Riddle,true
pet,3361,,,true
pet,3362,"The War Within",Treasure,true
pet,3364,,,true
pet,3365,Dragonflight,Treasure,true
pet,3366,,,true
pet,3367,,,true
pet,3368,Dragonflight,Quest,true
pet,3376,Dragonflight,Vendor,true
pet,3378,Dragonflight,Renown,true
pet,3379,Dragonflight,Renown,true
pet,3380,Dragonflight,Renown,true
pet,3381,Dragonflight,Renown,true
pet,3382,Dragonflight,Vendor,true
pet,3384,,,true
pet,3385,,,true
pet,3389,,,true
pet,3390,Profession,Enchanting,true
pet,3403,,,true
pet,3404,,,true
pet,3405,Dragonflight,Quest,true
pet,3406,Dragonflight,Achievement,true
pet,3407,Dragonflight,"Pet Charm",true
pet,3408,Dragonflight,"Pet Charm",true
pet,3409,Dragonflight,"Zapthrottle Soul Inhaler",true
pet,3410,Dragonflight,"Zapthrottle Soul Inhaler",true
pet,3411,Dragonflight,"Zapthrottle Soul Inhaler",true
pet,3412,Dragonflight,"Zapthrottle Soul Inhaler",true
pet,3414,Dragonflight,"Obsidian Citadel",true
pet,3415,Dragonflight,Treasure,true
pet,3416,Dragonflight,"Pet Charm",true
pet,3417,Dragonflight,"Pet Charm",true
pet,3427,Dragonflight,Reputation,true
pet,3446,Dragonflight,"The Forbidden Reach",true
pet,3447,Dragonflight,"The Forbidden Reach",true
pet,3448,Dragonflight,"The Forbidden Reach",true
pet,3449,Dragonflight,"The Forbidden Reach",true
pet,3475,Promotional,Recruit-A-Friend,true
pet,3476,Dragonflight,"Zskera Vaults",true
pet,3477,,,true
pet,3478,,,true
pet,3479,,,true
pet,3480,,,true
pet,3481,,,true
pet,3482,,,true
pet,3483,,,true
pet,3484,,,true
pet,3485,,,true
pet,3486,,,true
pet,3487,,,true
pet,3488,,,true
pet,3489,,,true
pet,3490,,,true
pet,3491,"World Event","Hallow's End",true
pet,3493,Dragonflight,Achievement,true
pet,3511,Dragonflight,"World Events",true
pet,3512,Dragonflight,"World Events",true
pet,3513,"World Event",,true
pet,3514,"World Event",,true
pet,3515,Dragonflight,"Whelp Daycare",true
pet,3516,Dragonflight,Vendor,true
pet,3517,"World Event",,true
pet,3518,"The War Within",Achievement,true
pet,3519,Classic,Achievement,true
pet,3520,"World Event",,true
pet,3521,Dragonflight,Treasure,true
pet,3522,"World Event",,true
pet,3523,Dragonflight,Vendor,true
pet,3524,Dragonflight,"World Events",true
pet,3525,,,true
pet,3526,,,true
pet,3527,"World Event",,true
pet,3528,Dragonflight,Vendor,true
pet,3529,Dragonflight,Vendor,true
pet,3530,Dragonflight,"Pet Charm",true
pet,3531,"World Event",,true
pet,3532,"World Event",,true
pet,3533,Dragonflight,Rare,true
pet,3534,"World Event",,true
pet,3535,Dragonflight,Vendor,true
pet,3536,Dragonflight,Quest,true
pet,3537,Dragonflight,Vendor,true
pet,3538,Dragonflight,Quest,true
pet,3539,,,true
pet,3540,Dragonflight,Quest,true
pet,3541,Dragonflight,Rare,true
pet,3542,"Past Limited Time","Trading Post Originals",true
pet,3543,,,true
pet,3544,,,true
pet,3545,Dragonflight,Treasure,true
pet,3546,Dragonflight,Rare,true
pet,3547,,,true
pet,3548,Dragonflight,Rare,true
pet,3549,"World Event","Love is in the Air",true
pet,3550,,,true
pet,3551,Dragonflight,Rare,true
pet,3552,Dragonflight,Quest,true
pet,3553,Dragonflight,Quest,true
pet,3554,"World Event",,true
pet,3555,Dragonflight,Achievement,true
pet,3556,"World Event",,true
pet,3557,Dragonflight,Achievement,true
pet,3578,Dragonflight,Quest,true
pet,3579,Promotional,Blizzcon,true
pet,3580,"Past Limited Time","Greedy Emissary",true
pet,3581,Dragonflight,Riddle,true
pet,3582,"Past Limited Time","Trading Post Originals",true
pet,3588,Dragonflight,"Whelp Daycare",true
pet,3589,Dragonflight,"Whelp Daycare",true
pet,3590,Dragonflight,"Whelp Daycare",true
pet,3596,Dragonflight,Quest,true
pet,3597,Dragonflight,"Whelp Daycare",true
pet,3598,Dragonflight,"Whelp Daycare",true
pet,3599,Dragonflight,"Whelp Daycare",true
pet,3600,Dragonflight,"Whelp Daycare",true
pet,3601,Dragonflight,"Whelp Daycare",true
pet,3602,Dragonflight,"Whelp Daycare",true
pet,4253,"Past Limited Time","Trading Post Originals",true
pet,4255,Dragonflight,Vendor,true
pet,4257,Dragonflight,Vendor,true
pet,4258,Dragonflight,Vendor,true
pet,4259,Dragonflight,Vendor,true
pet,4260,Dragonflight,Vendor,true
pet,4261,Dragonflight,Vendor,true
pet,4262,Dragonflight,Vendor,true
pet,4263,Dragonflight,"World Events",true
pet,4264,Promotional,"Blizzard Store",true
pet,4265,"World Event",Anniversary,true
pet,4266,Promotional,"Blizzard Store",true
pet,4267,Promotional,"Blizzard Store",true
pet,4275,,,true
pet,4276,,,true
pet,4277,,,true
pet,4278,,,true
pet,4279,,,true
pet,4280,,,true
pet,4285,Dragonflight,Achievement,true
pet,4286,"Past Limited Time","Trading Post Originals",true
pet,4287,Dragonflight,Vendor,true
pet,4288,Dragonflight,Achievement,true
pet,4289,Dragonflight,Vendor,true
pet,4290,Dragonflight,Vendor,true
pet,4291,Dragonflight,Achievement,true
pet,4292,Dragonflight,Vendor,true
pet,4295,Dragonflight,"Emerald Bounty",true
pet,4296,Dragonflight,"Emerald Bounty",true
pet,4297,Dragonflight,Quest,true
pet,4298,Dragonflight,"Emerald Bounty",true
pet,4299,Dragonflight,"Emerald Bounty",true
pet,4300,Dragonflight,Vendor,true
pet,4302,,,true
pet,4303,,,true
pet,4304,,,true
pet,4305,Dragonflight,"Emerald Bounty",true
pet,4306,Dragonflight,"Emerald Bounty",true
pet,4307,Dragonflight,Vendor,true
pet,4308,Dragonflight,Vendor,true
pet,4309,Dragonflight,Vendor,true
pet,4310,Dragonflight,Vendor,true
pet,4311,"Past Limited Time","Trading Post Originals",true
pet,4316,Promotional,"Blizzard Store",true
pet,4402,"Past Limited Time","Trading Post Originals",true
pet,4406,Promotional,Hearthstone,true
pet,4407,"Past Limited Time","Trading Post Originals",true
pet,4408,"Past Limited Time","Trading Post Originals",true
pet,4409,"World Event",Noblegarden,true
pet,4410,Promotional,"Twitch Drops",true
pet,4411,Dragonflight,Archives,true
pet,4412,Dragonflight,Archives,true
pet,4421,Promotional,"Blizzard Store",true
pet,4425,"Past Limited Time",Plunderstorm,true
pet,4426,"Past Limited Time",Plunderstorm,true
pet,4435,"Past Limited Time",Plunderstorm,true
pet,4436,"Past Limited Time","Trading Post Originals",true
pet,4437,Promotional,"Twitch Drops",true
pet,4450,"The War Within","Pre-Launch Event",true
pet,4451,"The War Within","Pre-Launch Event",true
pet,4452,"The War Within","Pre-Launch Event",true
pet,4455,"The War Within",Renown,true
pet,4456,,,true
pet,4457,,,true
pet,4459,"The War Within",Achievement,true
pet,4460,,,true
pet,4461,,,true
pet,4462,"The War Within",Quest,true
pet,4463,"The War Within",Renown,true
pet,4464,"The War Within",Renown,true
pet,4465,"The War Within",Quest,true
pet,4466,"World Event","Children's Week",true
pet,4467,"The War Within",Treasure,true
pet,4469,"The War Within","Dungeon Drop",true
pet,4470,"The War Within",Treasure,true
pet,4471,,,true
pet,4472,"The War Within",Treasure,true
pet,4473,"The War Within",Treasure,true
pet,4474,"World Event",,true
pet,4475,"Wrath of the Lich King",Achievement,true
pet,4476,"The War Within",Renown,true
pet,4477,,,true
pet,4480,,,true
pet,4481,,,true
pet,4482,Profession,Alchemy,true
pet,4483,,,true
pet,4484,,,true
pet,4485,,,true
pet,4489,"The War Within",Delves,true
pet,4490,"The War Within",Achievement,true
pet,4491,"The War Within",Renown,true
pet,4492,"The War Within",Renown,true
pet,4495,"The War Within","Pet Charm",true
pet,4496,"The War Within",Delves,true
pet,4497,,,true
pet,4498,,,true
pet,4499,,,true
pet,4500,"The War Within",Achievement,true
pet,4506,"The War Within",Delves,true
pet,4507,,,true
pet,4508,Midnight,"Pre-Launch Event",true
pet,4510,,,true
pet,4511,"The War Within","Pet Charm",true
pet,4512,"World Event",,true
pet,4513,"The War Within",Treasure,true
pet,4514,,,true
pet,4515,,,true
pet,4516,,,true
pet,4517,"The War Within",Achievement,true
pet,4518,,,true
pet,4519,,,true
pet,4520,"The War Within",Quest,true
pet,4521,,,true
pet,4522,,,true
pet,4524,"The War Within","Pet Charm",true
pet,4525,,,true
pet,4526,,,true
pet,4527,"The War Within",Treasure,true
pet,4529,,,true
pet,4530,"The War Within",Renown,true
pet,4533,,,true
pet,4534,"The War Within",Treasure,true
pet,4535,,,true
pet,4536,"The War Within",Treasure,true
pet,4537,"The War Within",Delves,true
pet,4538,,,true
pet,4539,,,true
pet,4540,,,true
pet,4541,,,true
pet,4542,"The War Within",Quest,true
pet,4543,"The War Within",Delves,true
pet,4544,,,true
pet,4545,"World Event",,true
pet,4546,"The War Within","Pet Charm",true
pet,4548,"Past Limited Time","Trading Post Originals",true
pet,4565,"Past Limited Time","Trading Post Originals",true
pet,4566,"Past Limited Time","Trading Post Originals",true
pet,4568,Promotional,"Blizzard Store",true
pet,4569,"World Event",,true
pet,4570,"The War Within",Quest,true
pet,4571,,,true
pet,4573,,,true
pet,4574,,,true
pet,4575,"The War Within",Delves,true
pet,4576,"The War Within",Renown,true
pet,4577,,,true
pet,4579,"Past Limited Time","Remix: Pandaria",true
pet,4580,"Past Limited Time","Remix: Pandaria",true
pet,4581,"The War Within",Achievement,true
pet,4582,"The War Within",Quest,true
pet,4586,"The War Within","Pet Charm",true
pet,4589,Promotional,"Blizzard Store",true
pet,4590,Promotional,"Blizzard Store",true
pet,4591,Promotional,"Blizzard Store",true
pet,4592,"World Event",Timewalking,true
pet,4593,"World Event",Timewalking,true
pet,4594,"The War Within",Treasure,true
pet,4595,"Past Limited Time","Trading Post Re-Releases",true
pet,4596,"The War Within",Treasure,true
pet,4597,"The War Within",Vendor,true
pet,4598,"The War Within",Vendor,true
pet,4599,"The War Within",Treasure,true
pet,4602,"Past Limited Time","Trading Post Originals",true
pet,4614,"World Event",Anniversary,true
pet,4615,"Past Limited Time","Trading Post Re-Releases",true
pet,4616,"Past Limited Time","Trading Post Re-Releases",true
pet,4617,"Past Limited Time","Trading Post Re-Releases",true
pet,4618,"Past Limited Time","Trading Post Re-Releases",true
pet,4628,,,true
pet,4629,Promotional,"Blizzard Gear Store",true
pet,4630,Promotional,"Blizzard Gear Store",true
pet,4631,"The War Within",Achievement,true
pet,4632,"The War Within",Reputation,true
pet,4633,Midnight,"Pre-Launch Event",true
pet,4635,"World Event","Children's Week",true
pet,4636,"The War Within","Shipping and Handling",true
pet,4637,"The War Within",Reputation,true
pet,4638,"The War Within",Vendor,true
pet,4639,"The War Within",S.C.R.A.P.,true
pet,4640,"The War Within","Raid Renown",true
pet,4641,"The War Within",Reputation,true
pet,4642,"The War Within",Quest,true
pet,4643,"The War Within","Raid Renown",true
pet,4644,"The War Within",Vendor,true
pet,4645,"The War Within",Reputation,true
pet,4646,"The War Within","Shipping and Handling",true
pet,4647,"The War Within",Delves,true
pet,4648,"The War Within",Vendor,true
pet,4649,"The War Within",Vendor,true
pet,4650,"The War Within",Vendor,true
pet,4651,,,true
pet,4652,,,true
pet,4653,"The War Within",S.C.R.A.P.,true
pet,4654,,,true
pet,4655,"The War Within",S.C.R.A.P.,true
pet,4656,,,true
pet,4657,,,true
pet,4658,,,true
pet,4659,,,true
pet,4660,,,true
pet,4661,"The War Within",Vendor,true
pet,4662,,,true
pet,4663,,,true
pet,4664,"The War Within",Achievement,true
pet,4666,,,true
pet,4667,,,true
pet,4668,,,true
pet,4669,"Past Limited Time","Trading Post Originals",true
pet,4678,"World Event",Anniversary,true
pet,4679,"World Event",Anniversary,true
pet,4682,Promotional,"Blizzard Store",true
pet,4684,Promotional,"Blizzard Store",true
pet,4686,"World Event",Timewalking,true
pet,4689,"World Event",Timewalking,true
pet,4690,Promotional,Razer,true
pet,4691,"World Event","Feast of Winter Veil",true
pet,4692,"Past Limited Time",Plunderstorm,true
pet,4693,,,true
pet,4694,"World Event","Feast of Winter Veil",true
pet,4695,"Past Limited Time",Plunderstorm,true
pet,4701,"The War Within",Quest,true
pet,4702,,,true
pet,4703,,,true
pet,4704,"World Event","Love is in the Air",true
pet,4708,"The War Within",Quest,true
pet,4710,,,true
pet,4711,,,true
pet,4717,,,true
pet,4718,"Past Limited Time","Trading Post Originals",true
pet,4719,"Past Limited Time","Trading Post Originals",true
pet,4723,,,true
pet,4724,,,true
pet,4726,"The War Within","Siren Isle",true
pet,4727,"The War Within",Vendor,true
pet,4728,"Past Limited Time","Trading Post Originals",true
pet,4729,"Past Limited Time","Trading Post Originals",true
pet,4730,,,true
pet,4731,,,true
pet,4732,,,true
pet,4733,Promotional,"WoW Classic",true
pet,4747,"The War Within","Visions Revisited",true
pet,4748,"The War Within","Visions Revisited",true
pet,4749,"The War Within","Visions Revisited",true
pet,4750,"The War Within","Visions Revisited",true
pet,4756,"The War Within",Vendor,true
pet,4757,"Past Limited Time","Trading Post Originals",true
pet,4759,"The War Within","Dungeon Drop",true
pet,4761,,,true
pet,4762,Promotional,"Twitch Drops",true
pet,4790,,,true
pet,4791,Promotional,"Blizzard Gear Store",true
pet,4792,,,true
pet,4793,"Past Limited Time","Trading Post Originals",true
pet,4794,"The War Within",Renown,true
pet,4795,,,true
pet,4796,Promotional,"Blizzard Store",true
pet,4801,"Past Limited Time","Remix: Legion",true
pet,4802,"Past Limited Time","Remix: Legion",true
pet,4803,Midnight,Achievement,true
pet,4804,"The War Within",Renown,true
pet,4806,"Past Limited Time","Dastardly Duos",true
pet,4811,Promotional,"Collector's Edition",true
pet,4812,Promotional,"Collector's Edition",true
pet,4813,"The War Within",Treasure,true
pet,4816,Midnight,Quest,true
pet,4825,"The War Within","Ecological Succession",true
pet,4826,"The War Within","Ecological Succession",true
pet,4827,"The War Within","Ecological Succession",true
pet,4828,"The War Within","Ecological Succession",true
pet,4829,"The War Within",Vendor,true
pet,4830,Midnight,"Pre-Launch Event",true
pet,4832,"The War Within","Raid Renown",true
pet,4833,"The War Within","Ecological Succession",true
pet,4834,"The War Within","Rare Drop",true
pet,4835,"The War Within","Ecological Succession",true
pet,4836,"The War Within","Ecological Succession",true
pet,4838,"The War Within","Rare Drop",true
pet,4839,"The War Within","Ecological Succession",true
pet,4840,"The War Within","Ecological Succession",true
pet,4841,"The War Within",Achievement,true
pet,4842,"The War Within","Rare Drop",true
pet,4843,"The War Within",Delves,true
pet,4844,"The War Within","Ecological Succession",true
pet,4845,"The War Within",Treasure,true
pet,4846,"The War Within","Rare Drop",true
pet,4847,"The War Within","Ecological Succession",true
pet,4848,"The War Within","Ecological Succession",true
pet,4849,"World Event",Timewalking,true
pet,4851,"World Event","Feast of Winter Veil",true
pet,4852,"World Event",Timewalking,true
pet,4853,"Past Limited Time","Trading Post Originals",true
pet,4854,"Past Limited Time","Remix: Legion",true
pet,4855,Promotional,"Blizzard Store",true
pet,4856,Promotional,"Blizzard Gear Store",true
pet,4858,Promotional,"Twitch Drops",true
pet,4859,"The War Within","Raid Renown",true
pet,4860,Midnight,Riddle,true
pet,4862,Promotional,"Blizzard Store",true
pet,4874,,,true
pet,4875,,,true
pet,4876,,,true
pet,4877,,,true
pet,4878,,,true
pet,4879,,,true
pet,4880,,,true
pet,4881,Midnight,Treasure,true
pet,4882,,,true
pet,4883,,,true
pet,4884,,,true
pet,4885,,,true
pet,4886,,,true
pet,4887,Midnight,Unknown,true
pet,4888,Midnight,Renown,true
pet,4889,,,true
pet,4890,,,true
pet,4891,,,true
pet,4892,,,true
pet,4893,Promotional,"Blizzard Gear Store",true
pet,4894,,,true
pet,4895,,,true
pet,4896,,,true
pet,4897,Promotional,Support-A-Streamer,true
pet,4898,,,true
pet,4899,,,true
pet,4900,"Past Limited Time","Trading Post Originals",true
pet,4901,"Past Limited Time","Remix: Legion",true
pet,4902,,,true
pet,4903,Promotional,"WoW Classic",true
pet,4906,Midnight,Treasure,true
pet,4907,Promotional,"Twitch Drops",true
pet,4908,Promotional,"Blizzard Gear Store",true
pet,4909,Midnight,Quest,true
pet,4910,Midnight,Achievement,true
pet,4911,"World Event",Timewalking,true
pet,4912,,,true
pet,4913,Classic,Achievement,true
pet,4914,Midnight,Unknown,true
pet,4927,Midnight,Treasure,true
pet,4928,Midnight,Renown,true
pet,4929,Midnight,Vendor,true
pet,4930,Midnight,Vendor,true
pet,4942,Midnight,Quest,true
pet,4943,,,true
pet,4944,Promotional,Trolli,true
pet,4946,Midnight,Quest,true
pet,4947,Midnight,Quest,true
pet,4948,Midnight,Treasure,true
pet,4949,"World Event",Timewalking,true
pet,4950,Midnight,Quest,true
pet,4951,Profession,Fishing,true
pet,4952,Midnight,Vendor,true
pet,4953,Midnight,Delves,true
pet,4954,Midnight,Delves,true
pet,4955,Midnight,Vendor,true
pet,4956,Midnight,Delves,true
pet,4957,Midnight,Delves,true
pet,4958,Midnight,Delves,true
pet,4959,Midnight,Delves,true
pet,4960,Midnight,Delves,true
pet,4961,Midnight,Delves,true
pet,4963,"Past Limited Time","Trading Post Originals",true
pet,4964,,,true
pet,4965,Midnight,Treasure,true
pet,4966,,,true
pet,4967,Midnight,Riddle,true
pet,4968,Promotional,"Blizzard Gear Store",true
pet,4969,Promotional,"Blizzard Store",true
pet,4971,Midnight,Quest,true
pet,4972,Midnight,Treasure,true
pet,4974,Midnight,Treasure,true
pet,4975,Promotional,"Discord Quest",true
pet,4976,Midnight,Vendor,true
pet,4977,Midnight,Quest,true
pet,4981,Midnight,"Paragon Reputation",true
pet,4982,Midnight,Reputation,true
pet,4983,Midnight,"Zone Feature",true
pet,4984,Midnight,Reputation,true
pet,4985,Midnight,"Rare Drop",true
pet,5003,Midnight,Treasure,true
pet,5007,Midnight,Quest,true
pet,5011,Midnight,Quest,true
pet,5012,Midnight,Achievement,true
pet,5017,Midnight,"Ritual Sites",true
pet,5019,Midnight,"Ritual Sites",true
pet,5020,Midnight,"Ritual Sites",true
pet,5021,Midnight,"Ritual Sites",true
pet,5022,Midnight,"Ritual Sites",true
pet,5023,Midnight,"Ritual Sites",true
pet,5026,"The Burning Crusade",Achievement,true
pet,5027,Cataclysm,Achievement,true
pet,5028,,,true
pet,5029,,,true
pet,5030,,,true
pet,5031,,,true
pet,5032,,,true
pet,5033,,,true
pet,5034,,,true
pet,5035,,,true
pet,5036,Midnight,Renown,true
pet,5037,Midnight,Renown,true
pet,5038,Midnight,"Ritual Sites",true
pet,5039,Midnight,Vendor,true
pet,5040,Midnight,"Ritual Sites",true
pet,5041,Midnight,Quest,true
pet,5042,,,true
pet,5052,Promotional,"Blizzard Store",true
pet,5060,,,true
pet,5064,Promotional,Blizzcon,true
pet,5065,Midnight,Vendor,true
pet,5066,TODO,Achievement,true
pet,5068,TODO,Unknown,true
pet,5070,Midnight,Reputation,true
pet,5071,Midnight,Vendor,true
pet,5072,Midnight,Vendor,true
pet,5073,Midnight,Vendor,true
pet,5074,Midnight,Vendor,true
pet,5076,Midnight,Vendor,true
pet,5078,Midnight,Vendor,true
pet,5092,Midnight,"Ritual Sites",true
pet,5093,Midnight,Renown,true
pet,5100,TODO,Unknown,true
pet,5114,,,true
pet,5115,,,true
pet,5116,,,true
pet,5117,,,true
pet,5118,,,true
pet,5119,,,true
pet,5123,,,true
pet,5124,,,true
pet,5125,Midnight,"Raid Drop",true
pet,5126,Midnight,"Prey Drop",true
pet,5127,,,true
pet,5129,Midnight,Riddle,true
pet,5130,Midnight,Achievement,true
pet,5131,Midnight,Achievement,true
pet,5132,Midnight,Achievement,true
pet,5133,Midnight,Treasure,true
pet,5134,Midnight,"Mysterious Mixing",true
pet,5137,Midnight,"Rare Drop",true
pet,5164,Midnight,Riddle,true
decor,80,Neighbourhoods,"Neighbourhood Vendor",true
decor,81,Neighbourhoods,"Neighbourhood Vendor",true
decor,126,"Warlords of Draenor","Alliance Garrison Vendor",true
decor,373,Neighbourhoods,"Neighbourhood Vendor",true
decor,374,Neighbourhoods,"Neighbourhood Vendor",true
decor,377,Neighbourhoods,"Neighbourhood Vendor",true
decor,378,Neighbourhoods,"Neighbourhood Vendor",true
decor,379,Neighbourhoods,"Neighbourhood Vendor",true
decor,383,Neighbourhoods,"Neighbourhood Vendor",true
decor,388,Neighbourhoods,"Neighbourhood Vendor",true
decor,389,Neighbourhoods,"Neighbourhood Vendor",true
decor,390,Neighbourhoods,"Neighbourhood Vendor",true
decor,399,Undiscovered,"Undiscovered Sources",true
decor,478,Neighbourhoods,"Neighbourhood Vendor",true
decor,479,Neighbourhoods,"Neighbourhood Vendor",true
decor,480,Neighbourhoods,"Neighbourhood Vendor",true
